# ev x0 y0 z0 xf yf zf 
44 0.120043 -0.150557 -0.25 0.107135 -0.208786 -0.149998
45 0.182905 -0.223099 -0.25 0.169053 -0.250597 -0.149985
46 -0.130239 0.233076 -0.25 -0.114616 0.273216 -0.149999
47 -0.0409655 -0.172726 -0.25 -0.0615793 -0.195688 -0.149998
48 0.107509 -0.177695 -0.25 0.0950352 -0.173217 -0.149999
49 0.187498 0.057577 -0.25 0.236179 0.0397759 -0.149991
50 -0.245858 -0.219866 -0.25 -0.267436 -0.253858 -0.149999
51 0.110365 -0.14004 -0.25 0.0962075 -0.18883 -0.149999
52 0.245445 -0.112873 -0.25 0.229436 -0.0981668 -0.15
53 -0.0524847 -0.00461121 -0.25 -0.116506 0.0694477 0.5
54 -0.0263272 0.191855 -0.25 -0.0448034 0.186945 -0.149983
55 0.0937169 -0.109064 -0.25 0.0638577 -0.113236 0.357641
56 0.106491 -0.0364917 -0.25 0.257083 0.0291813 0.37109
57 -0.0260659 -0.0953381 -0.25 -0.108286 -0.0719452 0.355879
58 -0.176463 -0.195363 -0.25 -0.200717 -0.181896 -0.149987
59 -0.178872 0.19358 -0.25 -0.166976 0.150621 -0.149993
60 -0.0959191 -0.245968 -0.25 -0.127653 -0.252542 -0.149999
61 0.220481 0.0238419 -0.25 0.193526 0.0289625 -0.149989
62 0.237108 -0.0704845 -0.25 0.223602 -0.0969212 -0.149998
63 0.101116 0.0946169 -0.25 0.0789214 0.11505 0.35999
64 0.00182067 0.0386142 -0.25 0.00433548 0.191 0.5
65 -0.097806 0.00596312 -0.25 -0.129694 0.0089417 0.357557
66 0.0687482 -0.237441 -0.25 0.0929027 -0.23336 -0.15
67 0.115923 0.0641928 -0.25 0.111537 0.0993172 0.359995
68 -0.100314 -0.186562 -0.25 -0.100906 -0.19291 -0.149996
69 -0.190418 0.123359 -0.25 -0.221431 0.142088 -0.149997
70 -0.244707 0.153298 -0.25 -0.258524 0.142825 -0.14999
71 -0.235706 0.111784 -0.25 -0.23251 0.192743 -0.149996
72 -0.133193 -0.0117716 -0.25 -0.0527255 -0.0299172 0.5
73 -0.233554 -0.0596562 -0.25 -0.264069 -0.0247652 -0.149993
74 0.0428659 -0.162427 -0.25 0.0923308 -0.173539 -0.149995
75 -0.116076 0.196947 -0.25 -0.0870097 0.208123 -0.15
76 -0.158394 -0.145595 -0.25 -0.197051 -0.165041 -0.149978
77 -0.0292114 -0.171286 -0.25 -0.0413776 -0.159838 -0.149999
78 0.0339201 -0.178096 -0.25 0.000618549 -0.187738 -0.149996
79 0.173331 -0.214259 -0.25 0.145693 -0.177894 -0.149999
80 0.110519 -0.174475 -0.25 0.0791499 -0.157191 -0.14999
81 0.0417039 -0.0707332 -0.25 0.102077 -0.0805004 0.359068
82 -0.161916 -0.0923734 -0.25 -0.166501 -0.068283 -0.149998
83 0.24346 -0.0122303 -0.25 0.244047 -0.00396521 -0.149976
84 -0.0289354 -0.196959 -0.25 -0.0500027 -0.19205 -0.149998
85 -0.138872 -0.0236421 -0.25 -0.148255 0.0550043 0.359995
86 0.20634 -0.124577 -0.25 0.299679 -0.148783 -0.149994
87 -0.161858 -0.176854 -0.25 -0.19408 -0.229033 -0.149993
88 0.113651 -0.145412 -0.25 0.10768 -0.164604 -0.149975
89 0.0134901 -0.0934832 -0.25 -0.0111748 -0.0711775 0.5
90 -0.0578389 0.147414 -0.25 -0.0486414 0.137095 -0.149986
91 -0.146536 0.0337667 -0.25 -0.110498 0.102819 0.359998
92 -0.248182 0.0742522 -0.25 -0.305058 0.0761094 -0.149996
93 0.112481 0.0357385 -0.25 0.11581 0.0784769 0.359996
94 0.146157 0.0358117 -0.25 0.132048 -0.0282596 0.359989
95 0.0714793 0.00667513 -0.25 0.152764 -0.038865 0.35999
96 0.111337 -0.136817 -0.25 0.112384 -0.0653467 0.353743
97 0.185942 0.199421 -0.25 0.173504 0.215903 -0.149997
98 0.0208098 0.179402 -0.25 0.00694324 0.175225 -0.149997
99 -0.0628098 0.241874 -0.25 -0.0808316 0.256346 -0.149997
100 0.232443 0.0483185 -0.25 0.242273 0.00758705 -0.15
101 -0.0317678 0.188782 -0.25 0.0585226 0.134105 0.359995
102 0.173741 0.0563741 -0.25 0.14804 0.0442751 -0.149998
103 -0.238072 0.037392 -0.25 -0.217807 0.0629685 -0.149968
104 0.160962 0.0254185 -0.25 0.127512 0.0253176 0.359642
105 0.193909 -0.146877 -0.25 0.153202 -0.176596 -0.15
106 -0.0771678 -0.202628 -0.25 -0.0822247 -0.164797 -0.149999
107 0.13689 -0.0753495 -0.25 0.130904 0.0237177 0.359889
108 0.121625 -0.000629674 -0.25 0.129924 -0.00458303 0.355903
109 0.210389 0.0177811 -0.25 0.264797 -0.0230032 -0.149997
110 -0.214818 0.0318683 -0.25 -0.214288 0.0239913 -0.149994
111 -0.225544 0.146519 -0.25 -0.184391 0.158016 -0.15
112 0.145051 0.210398 -0.25 0.187163 0.20275 -0.149987
113 0.0959392 -0.0841388 -0.25 0.108241 -0.0720051 0.359643
114 0.1398 -0.216871 -0.25 0.147148 -0.232995 -0.149973
115 -0.0922644 0.122242 -0.25 -0.192225 0.15954 0.381218
116 0.081448 0.125968 -0.25 0.00578838 0.129877 0.359547
117 0.0610245 0.00518905 -0.25 0.0899279 0.10094 0.35995
118 -0.0676581 0.0729529 -0.25 -0.16434 0.0930476 0.359994
119 -0.207419 -0.156696 -0.25 -0.158977 -0.11976 -0.149993
120 -0.151629 0.23649 -0.25 -0.180231 0.251385 -0.149995
121 -0.0535734 0.0212037 -0.25 -0.109287 0.090263 0.359999
122 -0.216138 -0.166684 -0.25 -0.238682 -0.155163 -0.15
123 0.195854 0.155487 -0.25 0.174986 0.13921 -0.149988
124 0.0826865 0.156243 -0.25 0.0853187 0.153668 -0.149998
125 -0.076732 0.117869 -0.25 -0.0461621 0.204553 0.359958
126 -0.0618886 -0.0522758 -0.25 -0.142678 -0.0923565 0.359993
127 0.0143872 -0.166837 -0.25 0.0918979 -0.120233 0.5
128 -0.0918776 -0.139674 -0.25 -0.110729 -0.128428 -0.149978
129 -0.000975895 -0.202078 -0.25 -0.00266598 -0.178949 -0.149996
130 -0.106544 0.15676 -0.25 -0.0691976 0.159541 -0.149992
131 0.170164 0.224904 -0.25 0.199719 0.218264 -0.149998
132 0.0327275 -0.0188112 -0.25 0.150119 -0.254806 0.5
133 -0.0199072 0.215069 -0.25 -0.0361839 0.159431 -0.149999
134 -0.195858 0.0226739 -0.25 -0.166598 -0.042121 -0.149996
135 -0.191627 -0.0974868 -0.25 -0.198963 -0.0811396 -0.149997
136 0.0091638 0.0047997 -0.25 0.0937391 0.107767 0.5
137 0.173717 0.0430261 -0.25 0.188045 0.0831445 -0.149999
138 0.0881159 0.119571 -0.25 0.117336 0.0571285 0.359945
139 -0.051487 -0.0791976 -0.25 -0.130279 -0.0592963 0.359987
140 0.0258142 0.121781 -0.25 0.0184189 0.0479698 0.357876
141 -0.211329 0.213926 -0.25 -0.212887 0.248785 -0.149997
142 -0.180495 0.0530581 -0.25 -0.150036 0.0446546 -0.149986
143 -0.202911 -0.0223725 -0.25 -0.203766 -0.0510281 -0.149999
144 0.163385 0.0461126 -0.25 0.20142 0.0304508 -0.15
145 0.0255495 -0.19316 -0.25 0.023245 -0.211176 -0.149999
146 -0.0471277 -0.0542861 -0.25 -0.0826798 -0.109786 0.359987
147 -0.218256 0.2356 -0.25 -0.259656 0.260812 -0.149989
148 0.176903 0.0118369 -0.25 0.14722 0.00420885 -0.14999
149 0.200669 0.231044 -0.25 0.146883 0.276993 -0.14999
150 -0.215489 -0.240958 -0.25 -0.241652 -0.2332 -0.149997
151 -0.116442 0.0436746 -0.25 -0.131274 0.0196069 0.359989
152 0.0138421 -0.192726 -0.25 0.0276877 -0.131257 -0.149971
153 -0.163299 -0.148042 -0.25 -0.137476 -0.164843 -0.149998
154 0.176846 0.0352137 -0.25 0.189835 0.0469505 -0.14997
155 0.0227604 -0.0473403 -0.25 0.0949529 -0.211168 0.359989
156 -0.0930054 0.0614313 -0.25 -0.145217 0.0964072 0.5
157 -0.0834147 -0.0235003 -0.25 -0.119507 -0.0512256 0.357907
158 -0.135511 -0.0363261 -0.25 -0.0643251 -0.117063 0.359996
159 0.204127 -0.222126 -0.25 0.226824 -0.196002 -0.149986
160 -0.240214 -0.0203233 -0.25 -0.259915 -0.0351925 -0.149997
161 -0.165286 -0.0373412 -0.25 -0.122844 -0.0425375 0.358252
162 0.175391 -0.133542 -0.25 0.153401 -0.12349 -0.149991
163 -0.0517414 0.102293 -0.25 -0.053059 0.118681 0.358428
164 0.128295 -0.101072 -0.25 0.156102 -0.0776339 -0.149994
165 0.0833377 0.162806 -0.25 0.0467466 0.127441 0.359985
166 -0.0920297 0.216895 -0.25 -0.0814998 0.201626 -0.15
167 -0.0435193 0.171812 -0.25 -0.0709044 0.171482 -0.15
168 -0.22583 0.0431814 -0.25 -0.173869 0.0525684 -0.149993
169 -0.22623 0.201015 -0.25 -0.292224 0.259312 -0.149996
170 -0.171605 0.0465307 -0.25 -0.222949 0.0776898 -0.149994
171 -0.0963249 -0.0146104 -0.25 -0.127804 0.0255429 0.359997
172 -0.142038 0.0702604 -0.25 -0.132617 0.0341759 -0.149993
173 0.211889 -0.0275485 -0.25 0.220284 -0.0318393 -0.149994
174 -0.216066 0.166016 -0.25 -0.217364 0.196259 -0.149997
175 0.000325461 -0.206279 -0.25 0.0175274 -0.144999 -0.149999
176 -0.104307 0.0850397 -0.25 -0.0885475 0.113919 0.36
177 0.00637959 -0.178916 -0.25 0.0105672 -0.183466 -0.15
178 0.201498 0.204638 -0.25 0.234812 0.206304 -0.149998
179 0.173377 0.0797934 -0.25 0.193567 0.0544151 -0.15
180 -0.146434 0.00671471 -0.25 -0.116627 0.0713516 0.359999
181 -0.0074005 0.0115364 -0.25 -0.11952 -0.0202266 0.5
182 -0.0263899 0.19908 -0.25 -0.051962 0.223707 -0.149994
183 -0.0666512 -0.00222005 -0.25 -0.143478 -0.0487171 0.5
184 -0.00773845 -0.0428809 -0.25 0.0325905 0.016033 0.5
185 -0.0512047 0.0706566 -0.25 -0.128567 0.0641136 0.5
186 -0.24635 0.10247 -0.25 -0.237556 0.0902736 -0.149994
187 -0.193954 -0.138388 -0.25 -0.190961 -0.111836 -0.15
188 -0.0772692 -0.232065 -0.25 -0.0784077 -0.242443 -0.149999
189 0.0840633 -0.0433349 -0.25 0.143865 0.0568376 0.359965
190 0.183952 -0.165611 -0.25 0.175012 -0.182862 -0.149981
191 0.000385877 -0.170355 -0.25 0.0164427 -0.194041 -0.149982
192 0.169429 -0.243235 -0.25 0.198886 -0.265751 -0.149971
193 -0.0992713 0.120927 -0.25 -0.122227 0.132573 -0.149996
194 0.211404 -0.175894 -0.25 0.193943 -0.171733 -0.15
195 -0.0492799 -0.18503 -0.25 -0.0513391 -0.159301 -0.15
196 0.0808204 0.19332 -0.25 0.0508127 0.234335 -0.149997
197 0.0765063 -0.195569 -0.25 0.0775404 -0.20614 -0.149999
198 0.1424 -0.240145 -0.25 0.168463 -0.223016 -0.149992
199 0.0522105 -0.115339 -0.25 0.1185 -0.0209955 0.5
200 -0.0330258 -0.248994 -0.25 -0.0565516 -0.2474 -0.15
201 0.205318 -0.029376 -0.25 0.1886 -0.0335417 -0.149979
202 0.103476 -0.238636 -0.25 0.114631 -0.256187 -0.149981
203 0.0822358 -0.223793 -0.25 0.129842 -0.243626 -0.149994
204 -0.2207 -0.0837009 -0.25 -0.188002 -0.0560603 -0.149958
205 -0.0171279 0.213251 -0.25 -0.0295548 0.225661 -0.196203
206 0.000687936 0.233258 -0.25 -0.00689282 0.206865 -0.149995
207 -0.207103 -0.0798835 -0.25 -0.21217 -0.0697563 -0.149998
208 0.240023 -0.0563747 -0.25 0.273834 -0.0486624 -0.149991
209 -0.208957 0.201427 -0.25 -0.256784 0.216 -0.149993
210 0.017731 -0.00823676 -0.25 0.0447231 -0.145883 0.359977
211 -0.233603 -0.151449 -0.25 -0.224396 -0.131879 -0.149989
212 -0.0649172 0.0929032 -0.25 -0.0719352 0.108293 0.359867
213 -0.097018 -0.172517 -0.25 -0.112964 -0.13659 -0.149997
214 0.102758 0.205192 -0.25 0.0974974 0.22592 -0.149998
215 -0.0378561 -0.180268 -0.25 -0.0337061 -0.140168 -0.149995
216 0.206198 -0.0825382 -0.25 0.221387 -0.0121226 -0.149998
217 0.0403564 0.0596744 -0.25 -0.00481412 0.151294 0.359992
218 -0.0711741 -0.127408 -0.25 -0.0928534 -0.119564 0.359976
219 0.0858813 -0.0418745 -0.25 0.106174 -0.0853018 0.359987
220 0.0388914 -0.181247 -0.25 0.0336448 -0.195191 -0.149972
221 -0.078623 -0.210421 -0.25 -0.0572365 -0.185952 -0.149983
222 -0.197989 -0.0357265 -0.25 -0.214986 -0.0706149 -0.149998
223 -0.0403042 -0.207965 -0.25 -0.0392402 -0.24381 -0.15
224 0.157899 0.000738959 -0.25 0.127513 -0.042796 0.359953
225 0.243462 -0.0743702 -0.25 0.302134 -0.0924729 -0.149995
226 0.242502 -0.240141 -0.25 0.296572 -0.205342 -0.149984
227 0.0241813 -0.072415 -0.25 0.00994014 -0.158915 0.36
228 0.102762 0.177163 -0.25 0.121667 0.169195 -0.149969
229 0.00506764 -0.0444796 -0.25 -0.00205163 -0.00311908 0.123102
230 0.132356 0.217212 -0.25 0.133293 0.226415 -0.149997
231 0.0252528 0.0885538 -0.25 0.0420431 0.15417 0.359995
232 -0.115327 -0.184391 -0.25 -0.118077 -0.172303 -0.15
233 -0.101772 0.0634993 -0.25 -0.143791 0.0191015 0.359998
234 -0.0617985 0.23411 -0.25 -0.0615934 0.239928 -0.149997
235 -0.228375 0.227093 -0.25 -0.176784 0.343004 -0.149993
236 -0.197137 -0.0569983 -0.25 -0.200359 -0.0856557 -0.149981
237 -0.233328 -0.145126 -0.25 -0.234732 -0.14075 -0.159913
238 0.157275 -0.023632 -0.25 0.175237 -0.0644886 0.5
239 -0.103091 0.065174 -0.25 -0.126498 0.0299829 0.358358
240 0.227107 -0.109629 -0.25 0.262019 -0.115039 -0.149997
241 0.240804 0.219609 -0.25 0.26255 0.236763 -0.149995
242 -0.0997704 0.0149851 -0.25 0.103507 0.0964716 0.359983
243 -0.102806 -0.247008 -0.25 -0.104936 -0.225102 -0.149999
244 -0.0578517 0.152262 -0.25 -0.0233218 0.156535 0.359993
245 -0.041488 -0.175496 -0.25 -0.0145772 -0.167708 -0.149992
246 0.119473 0.233765 -0.25 0.128426 0.284231 -0.208047
247 0.163058 -0.245853 -0.25 0.181119 -0.268036 -0.149995
248 -0.200626 -0.188714 -0.25 -0.132548 -0.216854 -0.149988
249 0.0676461 -0.0124244 -0.25 0.121648 -0.038103 0.5
250 -0.204605 0.0892709 -0.25 -0.177884 0.0457076 -0.149997
251 -0.0353315 -0.151742 -0.25 -0.0217854 -0.128162 0.359589
252 -0.217727 -0.0186592 -0.25 -0.223465 -0.0613628 -0.149997
253 -0.0468674 0.189548 -0.25 -0.0635143 0.236293 -0.149999
254 0.207709 0.100042 -0.25 0.173892 0.0960399 -0.149993
255 0.00472189 0.184816 -0.25 -0.00437787 0.192899 -0.149999
256 0.240412 -0.00447424 -0.25 0.278751 -0.0264363 -0.215775
257 0.154425 -0.109358 -0.25 0.184166 -0.123503 -0.149999
258 -0.239489 -0.198381 -0.25 -0.209977 -0.223008 -0.149993
259 -0.106367 -0.0473408 -0.25 -0.109679 -0.0697902 0.35752
260 0.203881 0.102145 -0.25 0.190628 0.0439271 -0.149999
261 0.0271632 0.0733546 -0.25 0.0629344 0.124863 0.359995
262 0.0859102 -0.059779 -0.25 0.0973279 -0.091835 0.359934
263 0.0775015 0.135284 -0.25 0.0183209 0.128722 0.350226
264 0.00150701 -0.104852 -0.25 -0.00774994 -0.132723 0.36
265 -0.12714 0.0469025 -0.25 -0.135928 0.03718 0.35999
266 0.234418 0.0875284 -0.25 0.283179 0.0835626 -0.149997
267 0.145161 -0.233309 -0.25 0.170132 -0.212859 -0.149997
268 -0.181131 -0.151707 -0.25 -0.193876 -0.167123 -0.15
269 0.206239 -0.223422 -0.25 0.206748 -0.201421 -0.149995
270 0.198335 -0.0390392 -0.25 0.193961 -0.0349986 -0.149979
271 0.211394 0.188747 -0.25 0.271602 0.216209 -0.149999
272 0.206487 0.115819 -0.25 0.172679 0.0781996 -0.149995
273 -0.170611 0.216997 -0.25 -0.191463 0.156395 -0.182669
274 0.167438 -0.0269775 -0.25 0.142656 -0.0223178 -0.149999
275 -0.0803433 0.121319 -0.25 -0.101194 0.142401 -0.149983
276 -0.174832 0.19682 -0.25 -0.204966 0.192584 -0.149994
277 -0.0553261 0.161078 -0.25 -0.043478 0.186389 -0.149995
278 -0.112959 -0.227825 -0.25 -0.102433 -0.238663 -0.149988
279 0.0463624 0.138548 -0.25 -0.00797296 0.129772 0.357236
280 -0.0826771 0.169222 -0.25 -0.0568444 0.188135 -0.149996
281 -0.0645496 -0.0982586 -0.25 -0.112098 -0.107844 0.359999
282 0.00675063 -0.169389 -0.25 0.0292325 -0.110261 0.5
283 -0.0815676 0.0756198 -0.25 -0.309428 0.0966285 0.359979
284 -0.0710952 -0.125329 -0.25 -0.0559073 -0.117366 0.357233
285 0.102198 -0.12276 -0.25 0.112591 -0.138049 -0.149994
286 0.0856321 0.0635915 -0.25 0.0860358 0.120224 0.359999
287 -0.184013 0.0421187 -0.25 -0.200055 0.0610665 -0.149985
288 -0.0705897 -0.104624 -0.25 -0.0538471 -0.0353755 0.5
289 0.00911614 -0.153152 -0.25 0.0355753 -0.0385859 0.5
290 0.118399 0.178773 -0.25 0.130014 0.187595 -0.15
291 0.218168 0.193566 -0.25 0.20388 0.177633 -0.149992
292 0.125593 -0.0871585 -0.25 0.0480744 -0.123813 0.359993
293 0.104645 -0.237366 -0.25 0.115192 -0.222628 -0.149998
294 -0.0649832 -0.0989931 -0.25 -0.09781 -0.0856522 0.3582
295 0.151181 0.10234 -0.25 0.129672 0.0959901 -0.149975
296 -0.179771 -0.163368 -0.25 -0.18056 -0.202582 -0.149989
297 -0.245919 0.0769798 -0.25 -0.317383 0.128534 -0.149991
298 -0.0827568 -0.0774865 -0.25 -0.0897906 -0.1656 0.359989
299 -0.0974004 0.096148 -0.25 -0.0601934 0.117078 0.359956
300 0.0471849 -0.245203 -0.25 0.0466308 -0.246682 -0.149992
301 0.223388 -0.117183 -0.25 0.220261 -0.147018 -0.202728
302 0.0683888 -0.210625 -0.25 0.078421 -0.209212 -0.149993
303 0.174936 0.247799 -0.25 0.159751 0.267246 -0.149991
304 -0.0652491 -0.0659482 -0.25 -0.0687799 -0.0264491 0.5
305 -0.155352 -0.196851 -0.25 -0.103886 -0.252545 -0.149987
306 -0.137175 -0.187185 -0.25 -0.181291 -0.185544 -0.15
307 0.246716 0.238417 -0.25 0.267529 0.261511 -0.149974
308 -0.0243433 0.10136 -0.25 0.00751792 0.132034 0.359997
309 -0.248949 0.160674 -0.25 -0.297942 0.188693 -0.149996
310 -0.247633 0.152232 -0.25 -0.21102 0.173794 -0.149989
311 0.0130132 -0.177403 -0.25 -0.00502051 -0.147789 -0.149995
312 0.238864 0.0170943 -0.25 0.228485 0.0572195 -0.149996
313 0.149576 -0.0938925 -0.25 0.170022 -0.0853315 -0.149992
314 0.189608 -0.197824 -0.25 0.191016 -0.250282 -0.149995
315 -0.247745 -0.0132073 -0.25 -0.254847 0.00871086 -0.149997
316 -0.193027 0.225643 -0.25 -0.209853 0.18633 -0.149986
317 0.11961 0.125362 -0.25 0.128873 0.130016 -0.149995
318 -0.234982 0.0445454 -0.25 -0.210688 0.0136449 -0.149989
319 0.123161 -0.050231 -0.25 0.128419 -0.0202267 0.35555
320 0.228597 0.217809 -0.25 0.189323 0.217685 -0.149994
321 0.00291846 -0.158578 -0.25 -0.0251851 -0.127662 0.359925
322 -0.219376 -0.000365598 -0.25 -0.228859 -0.0318494 -0.15
323 -0.170161 0.00628066 -0.25 -0.160668 0.00270842 -0.149997
324 -0.149005 -0.16911 -0.25 -0.145548 -0.103651 -0.149998
325 -0.0830458 -0.146638 -0.25 -0.0743061 -0.144636 -0.149991
326 0.233123 0.179967 -0.25 0.254833 0.199591 -0.15
327 -0.0740411 0.221987 -0.25 -0.107317 0.208703 -0.149986
328 -0.0529383 -0.174465 -0.25 -0.10673 -0.180269 -0.149997
329 -0.121906 -0.113331 -0.25 -0.101434 -0.118763 -0.149999
330 -0.122289 -0.11965 -0.25 -0.084032 -0.0991922 0.359928
331 0.123462 -0.0653156 -0.25 0.0929076 -0.09093 0.353885
332 -0.144007 -0.00692817 -0.25 -0.127671 0.0547976 0.359995
333 -0.189954 -0.128989 -0.25 -0.193515 -0.100699 -0.17157
334 -0.212383 0.183208 -0.25 -0.251589 0.156898 -0.149993
335 0.0707801 -0.233786 -0.25 0.098394 -0.286197 -0.149992
336 0.151016 -0.176301 -0.25 0.172076 -0.162175 -0.149988
337 -0.142364 0.18164 -0.25 -0.154637 0.190056 -0.149997
338 0.073333 -0.0625244 -0.25 0.0733343 -0.0625246 -0.250002
339 -0.0620789 0.174328 -0.25 -0.0493438 0.223233 -0.149975
340 0.0183657 0.104875 -0.25 -0.0151066 0.13779 0.359991
341 -0.22231 0.00148821 -0.25 -0.218806 -0.0218912 -0.149992
342 0.0348426 -0.0463509 -0.25 0.0295086 -0.0763467 0.5
343 -0.026525 0.231904 -0.25 -0.0238313 0.242125 -0.149999
344 0.0291843 0.101569 -0.25 0.129426 0.236903 0.5
345 -0.131426 0.156895 -0.25 -0.13776 0.206578 -0.149987
346 0.231919 0.242036 -0.25 0.216261 0.298258 -0.149978
347 -0.15842 -0.162088 -0.25 -0.143197 -0.190231 -0.149997
348 -0.0148923 -0.0983738 -0.25 -0.00468616 -0.152327 0.35999
349 -0.0410767 0.022725 -0.25 -0.059297 -0.0550821 0.5
350 -0.165166 -0.220297 -0.25 -0.192893 -0.231339 -0.149995
351 0.0389394 0.23585 -0.25 0.0819476 0.311846 -0.149995
352 -0.146598 0.146576 -0.25 -0.190913 0.15416 -0.149998
353 0.167491 0.176735 -0.25 0.188493 0.176134 -0.149999
354 -0.165949 -0.144588 -0.25 -0.19846 -0.146664 -0.149997
355 0.101063 0.102417 -0.25 0.144699 0.0672652 0.359963
356 0.210287 0.128753 -0.25 0.214727 0.149012 -0.149976
357 -0.146095 -0.00487041 -0.25 -0.12491 -0.0511242 0.359999
358 -0.167598 0.0773803 -0.25 -0.179207 0.121099 -0.149995
359 -0.0229661 0.111587 -0.25 0.0196772 0.156816 0.5
360 -0.0710504 0.0956076 -0.25 -0.0643393 0.112963 0.358893
361 0.018482 -0.0891313 -0.25 -0.0346328 -0.145211 0.5
362 0.0876435 0.110062 -0.25 0.116948 0.0670001 0.359999
363 -0.00121916 -0.177249 -0.25 -0.00583806 -0.151093 -0.149993
364 -0.238312 0.207704 -0.25 -0.228918 0.194987 -0.149986
365 0.0954762 -0.153478 -0.25 0.0673271 -0.111483 0.359998
366 0.237408 -0.115584 -0.25 0.4 -0.0447992 -0.179283
367 -0.167628 -0.15919 -0.25 -0.16942 -0.186376 -0.149994
368 -0.219009 0.249863 -0.25 -0.201927 0.250772 -0.149998
369 -0.232455 -0.134957 -0.25 -0.262172 -0.138832 -0.14999
370 -0.144725 0.118608 -0.25 -0.164524 0.152284 -0.149997
371 0.21746 -0.184438 -0.25 0.213589 -0.182453 -0.14999
372 -0.00263898 -0.178635 -0.25 0.00512977 -0.15524 -0.14998
373 0.0606912 0.0797633 -0.25 0.0637129 0.137334 0.359987
374 0.148745 -0.212275 -0.25 0.131662 -0.196537 -0.149999
375 -0.0586501 -0.172305 -0.25 -0.102117 -0.159367 -0.149996
376 0.133333 0.209832 -0.25 0.162548 0.243903 -0.149999
377 -0.0114364 -0.0290238 -0.25 0.0571173 -0.00101792 0.5
378 0.0698938 0.237344 -0.25 0.0657235 0.291228 -0.149998
379 0.0437275 0.0815818 -0.25 0.0928907 0.0314063 0.5
380 0.195049 -0.110796 -0.25 0.193394 -0.152506 -0.149995
381 0.178104 0.182456 -0.25 0.144962 0.153701 -0.149998
382 0.0236194 -0.239524 -0.25 -0.0343614 -0.264096 -0.149998
383 -0.226734 0.0546108 -0.25 -0.220069 0.0940309 -0.149998
384 -0.239661 -0.209189 -0.25 -0.27676 -0.154716 -0.15
385 0.169654 -0.134386 -0.25 0.146079 -0.131028 -0.15
386 0.159419 0.137113 -0.25 0.140763 0.138102 -0.149978
387 -0.0688248 -0.0932203 -0.25 -0.0854486 -0.035417 0.5
