# ev x0 y0 z0 xf yf zf 
942 -0.0952554 0.240306 -0.25 -0.144272 0.21839 -0.149986
943 -0.121425 0.149987 -0.25 -0.0538111 0.118341 0.358387
944 0.0160331 0.0318693 -0.25 0.0566774 0.199704 0.359998
945 0.118953 -0.177005 -0.25 0.1051 -0.198995 -0.149998
946 0.209977 0.0681781 -0.25 0.209434 0.0653702 -0.149999
947 -0.0257679 0.0656231 -0.25 -0.108693 0.0782932 0.359958
948 -0.000247752 -0.125559 -0.25 -0.0143801 -0.129221 0.358999
949 -0.150986 0.113393 -0.25 -0.188812 0.140192 -0.149993
950 0.0654883 0.201494 -0.25 0.103508 0.225679 -0.149976
951 0.152543 0.163823 -0.25 0.11853 0.152893 -0.149998
952 -0.0110161 0.0264261 -0.25 -0.115079 0.0472089 0.5
953 0.130782 0.225205 -0.25 0.1487 0.239508 -0.149984
954 -0.239482 0.0271382 -0.25 -0.286654 -0.00228084 -0.149992
955 -0.0915442 0.00947256 -0.25 -0.0918205 0.108304 0.359982
956 -0.215302 0.146662 -0.25 -0.208066 0.215152 -0.15
957 -0.213524 -0.060557 -0.25 -0.227722 -0.0789361 -0.149996
958 0.136969 -0.0849487 -0.25 0.149377 -0.0862793 -0.15
959 -0.16057 -0.0969983 -0.25 -0.158899 -0.0868898 -0.21881
960 0.196921 0.208382 -0.25 0.20394 0.222076 -0.149989
961 -0.0240029 0.156897 -0.25 -0.0465944 0.121365 0.359735
962 0.0265605 0.200229 -0.25 0.0753408 0.202336 -0.14999
963 -0.0274797 -0.223687 -0.25 0.0207855 -0.174031 -0.149998
964 -0.17533 0.0715344 -0.25 -0.167019 0.0430882 -0.14999
965 0.139705 0.140158 -0.25 0.139501 0.102548 -0.149998
966 0.0230279 0.042248 -0.25 0.000667479 -0.0789541 0.5
967 0.0539807 -0.237988 -0.25 0.0310773 -0.238351 -0.149998
968 -0.181326 -0.0652374 -0.25 -0.183369 -0.0889028 -0.149999
969 0.237217 -0.170808 -0.25 0.239239 -0.200294 -0.149998
970 0.211901 -0.104327 -0.25 0.228358 -0.0620391 -0.149996
971 0.0886649 0.246599 -0.25 0.0373154 0.284917 -0.149999
972 -0.207665 0.125141 -0.25 -0.223011 0.110856 -0.149999
973 -0.0639578 0.179304 -0.25 -0.0613232 0.181575 -0.149993
974 -0.209807 0.025472 -0.25 -0.23613 0.0248019 -0.149999
975 -0.167695 0.237113 -0.25 -0.158826 0.268062 -0.15
976 -0.0161456 0.0583024 -0.25 0.134906 0.0981408 0.359978
977 0.144011 -0.239585 -0.25 0.199605 -0.267594 -0.149976
978 0.00853164 -0.133469 -0.25 -0.0118739 -0.148673 0.359996
979 -0.213272 0.0832014 -0.25 -0.242833 0.172189 -0.149998
980 0.188065 0.176433 -0.25 0.14043 0.199593 -0.149994
981 -0.0266406 -0.0389068 -0.25 0.0420661 -0.234697 0.5
982 -0.0313188 -0.22266 -0.25 -0.0625767 -0.276113 -0.149974
983 -0.026895 0.0373554 -0.25 0.0105756 0.171403 0.35999
984 -0.0378973 -0.0396779 -0.25 -0.231944 -0.09646 0.5
985 0.116548 -0.0759965 -0.25 0.063111 -0.125881 0.359965
986 0.105995 -0.0447873 -0.25 0.145192 0.0981624 0.5
987 -0.0793973 0.14833 -0.25 -0.0669327 0.111447 0.354457
988 -0.169646 0.106645 -0.25 -0.132259 0.130308 -0.149994
989 0.0776337 -0.129453 -0.25 0.066098 -0.205245 -0.149997
990 -0.117883 0.159939 -0.25 -0.109526 0.163753 -0.149997
991 -0.14234 0.115971 -0.25 -0.146401 0.11128 -0.149993
992 -0.0317585 -0.248329 -0.25 -0.00360924 -0.27752 -0.15
993 0.126386 0.226773 -0.25 0.165319 0.212688 -0.149984
994 -0.131798 0.163114 -0.25 -0.155622 0.132844 -0.149992
995 0.0599745 -0.193733 -0.25 -0.000303348 -0.144896 -0.149986
996 0.089547 -0.216666 -0.25 0.0797953 -0.276821 -0.149997
997 0.01736 -0.191772 -0.25 0.025551 -0.225021 -0.149994
998 -0.189326 0.240465 -0.25 -0.211976 0.250803 -0.149987
999 0.0955836 0.0227766 -0.25 0.229168 -0.0187016 0.359949
1000 -0.0492129 -0.0378686 -0.25 -0.00480631 -0.178525 0.5
1001 0.19678 -0.193218 -0.25 0.222984 -0.206727 -0.149998
1002 0.167344 -0.132617 -0.25 0.194908 -0.157082 -0.149998
1003 0.205112 0.247698 -0.25 0.195454 0.280304 -0.14999
1004 0.224028 0.0327459 -0.25 0.208824 0.00946427 -0.149991
1005 -0.131755 -0.143856 -0.25 -0.103793 -0.122251 -0.149992
1006 -0.057315 -0.024095 -0.25 -0.115062 0.0693311 0.36
1007 0.222116 0.160927 -0.25 0.228488 0.132123 -0.149977
1008 -0.0224243 0.0985018 -0.25 0.0306293 0.239598 0.359987
1009 0.1377 0.0957773 -0.25 0.141298 0.0671932 -0.149993
1010 0.0116156 -0.0523258 -0.25 -0.0466211 -0.131309 0.359985
1011 0.152044 -0.148837 -0.25 0.145838 -0.157637 -0.149972
1012 -0.0189919 -0.080596 -0.25 -0.0146512 -0.129184 0.359853
1013 -0.0906091 0.041682 -0.25 -0.149707 0.000480903 0.359965
1014 -0.090131 -0.245026 -0.25 -0.0307821 -0.253628 -0.149996
1015 -0.185541 0.110656 -0.25 -0.190892 0.10657 -0.149977
1016 -0.0328942 -0.238761 -0.25 0.000160406 -0.298081 -0.149989
1017 0.167438 -0.11555 -0.25 0.185447 -0.149166 -0.178479
1018 -0.121378 0.12255 -0.25 -0.106777 0.110796 -0.149997
1019 -0.117852 -0.147351 -0.25 -0.14957 -0.171971 -0.149997
1020 -0.0947037 0.000392774 -0.25 -0.0577837 0.117359 0.359967
1021 -0.0412065 0.0979813 -0.25 -0.00714361 0.129805 0.35729
1022 0.226298 -0.0690908 -0.25 0.176776 -0.0592474 -0.149991
1023 0.00890781 -0.0461265 -0.25 -0.0179857 -0.0336283 0.5
1024 -0.220589 -0.103393 -0.25 -0.2253 -0.111358 -0.149997
1025 -0.200349 0.0410266 -0.25 -0.222402 0.0498192 -0.149994
1026 0.0942817 0.201695 -0.25 0.101086 0.203355 -0.149999
1027 0.142189 -0.17471 -0.25 0.143183 -0.177663 -0.149997
1028 -0.128901 -0.19842 -0.25 -0.151424 -0.142592 -0.149998
1029 0.116972 0.0309678 -0.25 0.0934899 -0.0380735 0.5
1030 -0.193445 0.18143 -0.25 -0.204727 0.171712 -0.149999
1031 -0.108376 0.0236604 -0.25 -0.132454 0.0778771 0.359991
1032 0.192669 -0.190938 -0.25 0.203077 -0.231728 -0.149995
1033 0.15811 -0.178709 -0.25 0.120653 -0.127071 -0.149998
1034 0.181612 -0.209742 -0.25 0.201338 -0.251583 -0.149998
1035 -0.0760601 -0.163091 -0.25 -0.053968 -0.161409 -0.149983
1036 0.040651 0.132733 -0.25 0.0514561 0.120555 0.359997
1037 0.18489 0.0169487 -0.25 0.142817 0.061827 0.359981
1038 -0.186357 -0.0562023 -0.25 -0.199193 -0.0739727 -0.149992
1039 0.220822 -0.156946 -0.25 0.257927 -0.207262 -0.149998
1040 0.0904052 -0.229527 -0.25 0.104468 -0.260336 -0.149998
1041 0.13408 -0.0653131 -0.25 0.127738 -0.0331808 0.359769
1042 0.222168 0.0262694 -0.25 0.231634 0.0167005 -0.149997
1043 0.00997664 -0.156733 -0.25 0.00707644 -0.129807 0.358588
1044 0.0778495 -0.123052 -0.25 0.0814544 -0.107247 0.359894
1045 0.124234 0.134404 -0.25 0.0882637 0.150065 -0.149991
1046 -0.191621 -0.234142 -0.25 -0.1757 -0.235075 -0.149998
1047 -0.0919354 -0.248952 -0.25 -0.11515 -0.31091 -0.149992
1048 -0.17508 -0.183825 -0.25 -0.219675 -0.189281 -0.149999
1049 -0.177661 -0.243468 -0.25 -0.200316 -0.250244 -0.149997
1050 -0.143567 -0.00372111 -0.25 -0.17765 -0.0623923 -0.149999
1051 -0.156559 0.147084 -0.25 -0.179991 0.174181 -0.149988
1052 -0.120988 -0.221669 -0.25 -0.118969 -0.146646 -0.149966
1053 -0.0859673 -0.057345 -0.25 -0.0230015 -0.130495 0.359995
1054 -0.0278712 -0.115145 -0.25 0.0374315 -0.157545 0.359995
1055 0.0357086 -0.187466 -0.25 0.0222397 -0.21213 -0.149999
1056 -0.0946722 -0.0802113 -0.25 -0.221663 -0.190096 0.359981
1057 -0.0027791 -0.122504 -0.25 0.0217311 -0.132144 0.359992
1058 0.196058 -0.242802 -0.25 0.174062 -0.267392 -0.149991
1059 -0.029238 0.0239077 -0.25 0.0861676 0.0876573 0.5
1060 -0.115854 -0.155004 -0.25 -0.170553 -0.134759 -0.149989
1061 -0.0916882 -0.0574751 -0.25 -0.0872571 -0.0621026 0.5
1062 -0.139145 0.0663764 -0.25 -0.106708 0.0812605 0.359846
1063 -0.0564269 -0.0642254 -0.25 -0.126746 -0.100403 0.359989
1064 0.132551 0.0159121 -0.25 0.0827032 -0.11287 0.5
1065 -0.0576929 0.238984 -0.25 -0.0758633 0.347868 -0.149998
1066 -0.237809 0.0357482 -0.25 -0.203485 0.0416249 -0.149996
1067 0.136068 -0.108797 -0.25 0.155358 -0.108431 -0.149993
1068 0.0640793 -0.199899 -0.25 0.0576662 -0.213244 -0.149999
1069 0.0838583 -0.213792 -0.25 0.0618191 -0.200433 -0.149995
1070 -0.0650443 -0.130433 -0.25 -0.102267 -0.0802883 0.358665
1071 -0.151258 0.0902835 -0.25 -0.157287 0.100137 -0.149999
1072 0.0393556 0.095963 -0.25 0.0549624 -0.00794203 0.5
1073 0.217779 -0.0145863 -0.25 0.228965 -0.022688 -0.149996
1074 0.103161 -0.0614589 -0.25 0.216438 -0.0353374 0.359989
1075 -0.240679 0.237306 -0.25 -0.232476 0.271131 -0.149993
1076 0.0335374 -0.0823667 -0.25 -0.125895 -0.0472043 0.359994
1077 -0.0701686 0.144392 -0.25 -0.017725 0.128787 0.357563
1078 0.23401 0.123404 -0.25 0.252591 0.180584 -0.15
1079 -0.169833 0.116561 -0.25 -0.169938 0.119495 -0.149989
1080 -0.110683 0.0224737 -0.25 -0.101404 0.0813471 0.358399
1081 0.105545 -0.0984925 -0.25 0.0723773 -0.107992 0.358897
1082 -0.191778 -0.00838675 -0.25 -0.192309 -0.0108158 -0.149988
1083 0.0427108 0.122301 -0.25 -0.0172578 0.17261 0.359997
1084 0.0417141 -0.123431 -0.25 0.0710585 -0.108863 0.347131
1085 0.158509 0.22667 -0.25 0.146474 0.260649 -0.149991
1086 -0.00386409 -0.242749 -0.25 -0.0111902 -0.222067 -0.149999
1087 0.0669533 -0.214509 -0.25 0.0866462 -0.254387 -0.149998
1088 0.103214 0.0347323 -0.25 0.111278 -0.0296892 0.5
1089 0.0209052 -0.0436251 -0.25 -0.0288907 -0.148362 0.5
1090 0.223273 0.0302267 -0.25 0.216736 -0.0171273 -0.149978
1091 -0.0563187 0.00681079 -0.25 -0.0761239 0.00378561 0.5
1092 0.19786 0.123513 -0.25 0.187948 0.15899 -0.149996
1093 -0.0987973 0.18187 -0.25 -0.117187 0.126346 -0.149998
1094 -0.00308278 -0.0186307 -0.25 -0.0477539 -0.0943503 0.5
1095 0.0484304 0.136234 -0.25 0.000324402 0.130001 0.355422
1096 -0.246157 -0.0960245 -0.25 -0.252932 -0.10728 -0.149995
1097 -0.212259 -0.187935 -0.25 -0.235188 -0.173705 -0.149999
1098 0.145589 0.080452 -0.25 0.129749 0.134458 -0.15
1099 0.184366 -0.0626971 -0.25 0.254283 -0.00265358 -0.14998
1100 0.207021 0.0928754 -0.25 0.303887 0.117852 -0.149997
1101 -0.0860273 -0.046843 -0.25 -0.0892035 -0.103839 0.359999
1102 0.100127 0.230926 -0.25 0.0582754 0.223267 -0.149988
1103 -0.0113515 -0.0466589 -0.25 0.00476963 -0.15385 0.359992
1104 0.0156583 -0.240446 -0.25 -0.0431381 -0.266128 -0.149997
1105 0.159716 -0.0110683 -0.25 0.129363 -0.0318094 0.359995
1106 0.0397804 -0.146603 -0.25 0.0668346 -0.136236 -0.193966
1107 0.245742 -0.0123597 -0.25 0.242034 0.0162238 -0.149991
1108 0.22691 -0.103055 -0.25 0.21688 -0.102156 -0.149975
1109 -0.0804901 -0.0261728 -0.25 -0.186098 -0.0463107 0.5
1110 0.128315 0.21794 -0.25 0.0957986 0.19373 -0.149987
1111 -0.139939 0.132158 -0.25 -0.0860588 0.110046 0.359956
1112 -0.128084 -0.102198 -0.25 -0.0693481 -0.156829 -0.149991
1113 0.194222 -0.232495 -0.25 0.217342 -0.215488 -0.149985
1114 0.228254 0.128589 -0.25 0.191399 0.121837 -0.149995
1115 -0.0451924 0.185275 -0.25 -0.0932559 0.218257 -0.149988
1116 -0.028536 0.11878 -0.25 0.00400711 0.129947 0.35641
1117 -0.111568 -0.178409 -0.25 -0.128997 -0.112643 -0.149994
1118 0.0997062 0.127081 -0.25 0.115073 0.0619384 0.359854
1119 0.0249318 -0.134635 -0.25 0.113862 -0.102425 0.359998
1120 0.136635 -0.0653523 -0.25 0.128295 -0.0268953 0.359996
1121 0.104296 -0.0735848 -0.25 0.165668 0.0561597 0.5
1122 0.038045 0.100039 -0.25 -0.0265568 0.0706753 0.5
1123 0.164056 0.014955 -0.25 0.131248 0.0017189 0.359999
1124 0.246984 -0.166435 -0.25 0.336841 -0.0443586 -0.149997
1125 0.238782 0.125298 -0.25 0.214806 0.089604 -0.149993
1126 -0.198494 -0.151157 -0.25 -0.173516 -0.104412 -0.149991
1127 0.00745588 -0.0765783 -0.25 0.0800067 -0.12014 0.359999
1128 -0.00335446 -0.0483217 -0.25 0.0837335 -0.0985218 0.5
1129 -0.0590736 -0.0251002 -0.25 -0.217726 -0.123055 0.5
1130 -0.169733 0.145734 -0.25 -0.122301 0.108345 -0.149996
1131 -0.0898247 0.0517308 -0.25 -0.133153 0.00835711 0.359991
1132 0.0145142 0.0486077 -0.25 0.0367856 0.101409 0.5
1133 0.123322 -0.13578 -0.25 0.185187 -0.157018 -0.149998
1134 -0.0743113 -0.101747 -0.25 -0.104769 -0.103708 0.5
1135 -0.0204151 -0.187677 -0.25 0.0112227 -0.147761 -0.149991
1136 0.082901 -0.166119 -0.25 0.104976 -0.160879 -0.149997
1137 -0.0112613 -0.129054 -0.25 -0.0654555 -0.112346 0.358096
1138 0.18392 -0.0972058 -0.25 0.217527 -0.14482 -0.149973
1139 0.135901 0.180904 -0.25 0.107121 0.162931 -0.149999
1140 -0.0136404 0.124683 -0.25 -0.0226045 0.153483 0.35998
1141 0.056202 0.0378654 -0.25 0.0597496 0.0168594 0.5
1142 0.223527 -0.186342 -0.25 0.220362 -0.148541 -0.149998
1143 0.211287 -0.0298278 -0.25 0.257863 -0.0315542 -0.149978
1144 0.0153362 -0.0977865 -0.25 0.0732654 0.00288554 0.5
1145 0.195072 0.0956031 -0.25 0.174203 0.0841304 -0.149987
1146 -0.202053 -0.144753 -0.25 -0.148901 -0.119196 -0.149999
1147 -0.102666 0.0624616 -0.25 -0.0354819 0.125951 0.359999
1148 0.153855 -0.229345 -0.25 0.129694 -0.237921 -0.149995
1149 0.176682 -0.170456 -0.25 0.132686 -0.155325 -0.149995
1150 -0.0810912 -0.0937331 -0.25 -0.0708023 -0.109031 0.358772
1151 -0.108133 -0.24819 -0.25 -0.109379 -0.308366 -0.149997
1152 -0.009852 0.130606 -0.25 0.0576643 0.116511 0.359795
1153 -0.127244 -0.0759322 -0.25 -0.134899 -0.0422808 0.359995
1154 -0.2166 -0.241343 -0.25 -0.214507 -0.237994 -0.149995
1155 -0.145029 0.0197597 -0.25 -0.178762 0.0455928 -0.149995
1156 0.13334 0.161173 -0.25 0.167321 0.11102 -0.149995
1157 -0.192375 0.106867 -0.25 -0.211989 0.145983 -0.149999
1158 0.224831 -0.231088 -0.25 0.319731 -0.281745 -0.149998
1159 -0.172961 -0.00983238 -0.25 -0.1875 0.088517 0.5
1160 -0.0788742 -0.227889 -0.25 -0.0731623 -0.218407 -0.149981
1161 -0.164229 -0.0309268 -0.25 -0.118234 -0.0540478 0.354991
1162 -0.122641 -0.0168953 -0.25 -0.128906 0.0168352 0.359184
1163 -0.218465 -0.218786 -0.25 -0.216508 -0.20774 -0.149996
1164 0.00376018 0.208217 -0.25 -0.0314098 0.208525 -0.149995
1165 -0.139243 0.172669 -0.25 -0.119625 0.193739 -0.149991
1166 -0.135516 0.00262475 -0.25 -0.161035 -0.0593658 0.5
1167 0.174479 0.104632 -0.25 0.175394 0.102232 -0.149984
1168 -0.116769 -0.202765 -0.25 -0.119792 -0.198476 -0.149984
1169 -0.221301 -0.0833692 -0.25 -0.185355 -0.0412839 -0.149981
1170 -0.194108 -0.116329 -0.25 -0.209353 -0.133392 -0.149996
1171 0.186391 0.189232 -0.25 0.168807 0.170522 -0.149992
1172 -0.205156 0.244016 -0.25 -0.149045 0.265339 -0.149989
1173 0.0460993 -0.230324 -0.25 0.0518728 -0.246185 -0.15
1174 -0.237072 0.123139 -0.25 -0.234746 0.136338 -0.149996
1175 0.0098433 -0.0659463 -0.25 0.0289326 -0.138744 0.359996
1176 0.14525 0.095614 -0.25 0.111538 0.127892 -0.15
1177 0.153127 -0.227392 -0.25 0.122717 -0.225586 -0.149991
1178 -0.171281 0.184662 -0.25 -0.214205 0.152967 -0.149998
1179 -0.196178 0.0824789 -0.25 -0.218931 0.0392091 -0.149989
1180 0.142878 -0.0854203 -0.25 0.206945 -0.0912133 -0.149996
1181 0.0051479 -0.242638 -0.25 0.0128316 -0.21518 -0.149997
1182 0.167204 -0.0703732 -0.25 0.148507 -0.0604721 -0.149995
1183 0.111993 -0.199565 -0.25 0.0369623 -0.181897 -0.149996
1184 -0.0231384 0.140693 -0.25 -0.0572151 0.117438 0.359997
1185 -0.0329341 0.0327534 -0.25 -0.125748 0.0182663 0.5
1186 -0.225636 -0.0965435 -0.25 -0.244423 -0.0658252 -0.149992
1187 -0.0280144 -0.180792 -0.25 -0.0332392 -0.135794 -0.149972
1188 -0.102528 -0.231915 -0.25 -0.100586 -0.256507 -0.149996
1189 -0.161116 -0.0895999 -0.25 -0.151014 -0.063488 -0.149993
1190 0.141223 0.0987268 -0.25 0.146739 0.0757271 -0.149989
1191 0.0944539 0.0364732 -0.25 0.0944523 0.036482 -0.250002
1192 -0.0556591 -0.00241923 -0.25 -0.04483 -0.0469858 0.367089
1193 0.0590817 0.0230596 -0.25 0.108062 -0.0750523 0.359999
1194 -0.0677576 0.112904 -0.25 -0.0717333 0.16527 0.36
1195 -0.144462 -0.174879 -0.25 -0.189191 -0.177656 -0.149992
1196 -0.222516 0.110686 -0.25 -0.221716 0.154609 -0.14999
1197 -0.167517 0.194688 -0.25 -0.140761 0.209136 -0.149992
1198 -0.209687 0.194476 -0.25 -0.230272 0.229111 -0.149999
1199 0.245123 0.0171747 -0.25 0.322811 -0.00232432 -0.149992
1200 0.0851687 -0.037811 -0.25 0.0920677 -0.0196091 -0.229418
1201 -0.200072 0.109532 -0.25 -0.181121 0.0524792 -0.149997
1202 0.115645 0.0219136 -0.25 0.161682 -0.0947898 0.359996
1203 0.17874 -0.236882 -0.25 0.174887 -0.217197 -0.149993
1204 0.0399984 -0.232376 -0.25 0.0192183 -0.255477 -0.149999
1205 -0.0764823 -0.0687782 -0.25 -0.148951 0.0135799 0.359993
1206 0.11635 -0.232028 -0.25 0.137598 -0.202828 -0.149995
1207 0.217695 -0.189309 -0.25 0.223638 -0.168528 -0.149993
1208 0.0155524 0.0267768 -0.25 0.0763385 -0.0673838 0.5
1209 0.0837508 0.197795 -0.25 0.0833775 0.251509 -0.149989
1210 -0.110319 0.189289 -0.25 -0.10561 0.221599 -0.149996
1211 -0.227085 -0.0828357 -0.25 -0.212921 -0.083402 -0.15
1212 0.0499756 -0.144602 -0.25 0.0772598 -0.107949 0.359984
1213 -0.138148 0.0902888 -0.25 -0.13102 0.0866236 -0.149997
1214 -0.200126 -0.143025 -0.25 -0.179253 -0.119163 -0.149999
1215 -0.142537 0.135043 -0.25 -0.115396 0.0792376 -0.149987
1216 0.0691643 -0.0926085 -0.25 0.015959 -0.129175 0.359995
1217 -0.00542518 -0.0651903 -0.25 0.0617134 -0.204761 0.359995
1218 0.179305 -0.0766851 -0.25 0.168195 -0.112161 -0.15
1219 -0.0520727 -0.0306964 -0.25 -0.0384698 0.0757546 0.5
1220 -0.0590616 0.121445 -0.25 -0.086414 0.10349 0.359996
1221 0.150525 -0.192711 -0.25 0.191015 -0.197009 -0.149993
1222 0.139417 0.11822 -0.25 0.0923481 0.109908 -0.149976
1223 -0.13202 -0.095031 -0.25 -0.120519 -0.0487363 0.344108
1224 -0.105003 0.201731 -0.25 -0.146764 0.284532 -0.149994
1225 -0.147236 0.034678 -0.25 -0.110586 0.0683447 0.35832
1226 0.14102 -0.124321 -0.25 0.179824 -0.122081 -0.149989
1227 0.201842 -0.0590042 -0.25 0.177609 -0.0808834 -0.149996
1228 -0.0189228 -0.186305 -0.25 -0.0175597 -0.260742 -0.149999
1229 -0.218715 0.0309511 -0.25 -0.280442 0.072694 -0.149999
1230 -0.0793302 -0.111252 -0.25 -0.0271462 -0.127859 0.359996
1231 -0.0840063 0.239834 -0.25 -0.0893552 0.282369 -0.149988
1232 0.0461396 0.160569 -0.25 0.0464016 0.121862 0.35999
1233 -0.0753562 -0.0245553 -0.25 -0.131808 -0.0600886 0.35997
1234 -0.166117 0.122571 -0.25 -0.15209 0.0918336 -0.149986
1235 0.194748 0.0248219 -0.25 0.204037 0.064125 -0.15
1236 -0.00598392 0.0952737 -0.25 -0.0280411 0.175696 0.359998
1237 0.0821107 -0.116567 -0.25 0.083081 -0.101779 0.359999
1238 -0.0365059 0.200091 -0.25 -0.0335317 0.158818 -0.149997
1239 0.0384016 0.108491 -0.25 0.110623 0.0843819 0.5
1240 0.151822 0.141165 -0.25 0.148747 0.121362 -0.149995
1241 -0.106831 0.0428418 -0.25 -0.125787 0.0328518 0.356022
1242 -0.233155 -0.154988 -0.25 -0.270717 -0.154965 -0.15
1243 0.233838 -0.00207827 -0.25 0.196997 -0.0370649 -0.149998
1244 -0.091294 -0.234878 -0.25 -0.0739322 -0.262051 -0.149995
1245 -0.221127 0.0793759 -0.25 -0.273105 0.0738014 -0.149994
1246 -0.0961297 -0.0551334 -0.25 -0.21574 -0.00574657 0.359992
1247 0.06921 0.20001 -0.25 0.115496 0.208683 -0.149995
1248 -0.144565 0.243854 -0.25 -0.166483 0.256304 -0.15
1249 -0.0745454 -0.0606814 -0.25 -0.17165 0.0627909 0.5
1250 0.116425 -0.129797 -0.25 0.0766004 -0.105871 0.359989
1251 0.21414 -0.139559 -0.25 0.17692 -0.112653 -0.149992
1252 0.215476 0.0462511 -0.25 0.203773 0.0812225 -0.149979
1253 -0.00612636 -0.0710294 -0.25 0.233238 -0.027688 0.5
1254 -0.00365811 -0.217725 -0.25 -0.0423028 -0.167386 -0.14999
1255 -0.212538 -0.101836 -0.25 -0.261801 -0.134333 -0.149993
1256 0.173441 -0.0693687 -0.25 0.194095 -0.097782 -0.149977
1257 0.191005 0.190285 -0.25 0.206942 0.189426 -0.149996
1258 0.0256428 0.174843 -0.25 -0.0232295 0.128002 0.359959
1259 -0.0617931 0.184349 -0.25 -0.106809 0.193233 -0.149994
1260 0.189965 -0.0329202 -0.25 0.138046 -0.0126185 0.359999
1261 0.0137247 -0.156165 -0.25 0.0521404 -0.204185 -0.15
1262 0.161946 -0.167065 -0.25 0.0819631 -0.185662 -0.149999
1263 -0.206155 -0.232618 -0.25 -0.187685 -0.206584 -0.149998
1264 -0.173211 -0.0307001 -0.25 -0.174658 -0.0644578 -0.149992
1265 -0.0432999 0.193213 -0.25 -0.0703375 0.170859 -0.149999
1266 0.0895027 -0.0791595 -0.25 0.124885 -0.0361095 0.359917
1267 -0.196346 0.0549792 -0.25 -0.178483 0.0869982 -0.14999
1268 0.217092 0.047528 -0.25 0.220733 0.0317087 -0.149995
1269 0.23395 -0.0365665 -0.25 0.244727 -0.0404866 -0.149997
1270 0.0798033 -0.228588 -0.25 0.0693435 -0.266766 -0.149996
1271 0.111597 0.00324389 -0.25 0.169458 0.0683952 0.35999
1272 -0.047957 0.0526024 -0.25 -0.110805 0.0241434 0.5
1273 -0.0564709 0.227686 -0.25 -0.0340355 0.223469 -0.149995
1274 -0.0225546 0.131736 -0.25 -0.0627408 0.113858 0.357009
1275 0.162035 -0.0825895 -0.25 0.194655 -0.10083 -0.149996
1276 -0.151184 -0.0742406 -0.25 -0.114025 -0.108964 0.359986
1277 0.011246 -0.239238 -0.25 0.0138309 -0.250067 -0.149997
1278 0.00869411 0.0550913 -0.25 0.0010976 0.16302 0.359997
1279 -0.221856 0.0854826 -0.25 -0.246273 0.0919049 -0.149977
1280 -0.225609 -0.0151563 -0.25 -0.237812 0.0226603 -0.15
1281 0.028696 0.113894 -0.25 -0.00874474 0.168975 0.359993
1282 0.155684 0.0823504 -0.25 0.174696 0.119654 -0.149987
1283 -0.081127 0.122776 -0.25 -0.0580567 0.117002 0.359865
1284 -0.120122 -0.0971772 -0.25 -0.116841 -0.0608165 -0.149989
1285 -0.163791 0.209682 -0.25 -0.104793 0.14815 -0.149996
1286 -0.0757654 0.197806 -0.25 -0.0643859 0.223106 -0.149977
1287 -0.0370745 0.126278 -0.25 -0.177406 0.156841 0.359936
1288 0.00040881 0.156455 -0.25 -0.0311188 0.126221 0.359667
1289 0.103963 0.227854 -0.25 0.114383 0.234768 -0.220239
1290 0.0381905 0.0159981 -0.25 0.0432398 0.159222 0.5
1291 -0.104735 0.137006 -0.25 -0.0862318 0.170831 -0.149996
1292 0.191757 0.156511 -0.25 0.185926 0.120262 -0.149999
1293 0.147768 -0.0495484 -0.25 0.123799 0.0396824 0.359543
1294 -0.038398 0.175912 -0.25 -0.026627 0.218798 -0.149995
1295 -0.214066 -0.0140068 -0.25 -0.218703 0.0156453 -0.149984
1296 -0.0892444 0.0646302 -0.25 -0.0971614 0.0991855 0.36
1297 -0.150113 -0.18356 -0.25 -0.166632 -0.169253 -0.149999
1298 -0.103019 0.01876 -0.25 -0.134443 -0.0385113 0.359998
1299 0.189216 0.0268589 -0.25 0.146189 -0.0357387 -0.149999
1300 0.171583 -0.224575 -0.25 0.203738 -0.202061 -0.15
1301 -0.0134595 -0.154183 -0.25 -0.00126783 -0.129997 0.355951
1302 0.223231 0.199466 -0.25 0.258336 0.191129 -0.149999
1303 0.222095 -0.0263598 -0.25 0.226571 0.00575605 -0.15
1304 0.105921 0.0760584 -0.25 0.188555 0.0200615 0.359998
1305 -0.0485056 -0.105889 -0.25 -0.161689 -0.100444 0.359999
1306 -0.157944 0.0967591 -0.25 -0.191122 0.121239 -0.149998
1307 -0.218883 -0.216186 -0.25 -0.234526 -0.241475 -0.149995
1308 0.00326985 0.178886 -0.25 0.000114751 0.137748 -0.149992
1309 -0.0157345 0.214872 -0.25 -0.0262956 0.248744 -0.149994
1310 0.104798 0.0201996 -0.25 0.12392 0.0392931 0.357919
1311 -0.049135 -0.234447 -0.25 -0.0143279 -0.207524 -0.149996
1312 -0.16517 0.0507521 -0.25 -0.210753 0.0553317 -0.149978
1313 -0.168007 -0.0181896 -0.25 -0.182327 -0.0679409 -0.149997
1314 -0.180488 -0.228791 -0.25 -0.149801 -0.260439 -0.184398
1315 -0.241331 0.241095 -0.25 -0.221312 0.29345 -0.149994
1316 -0.203366 -0.00479028 -0.25 -0.243964 0.0396632 -0.149994
1317 -0.163088 -0.230135 -0.25 -0.234627 -0.219671 -0.149992
1318 -0.0553243 -0.190993 -0.25 -0.0942041 -0.188366 -0.149994
1319 -0.0064947 -0.199404 -0.25 0.00405688 -0.175743 -0.149998
1320 0.135066 0.195 -0.25 0.153021 0.23282 -0.149991
