# ev x0 y0 z0 xf yf zf 
779 0.00589579 0.192497 -0.25 -0.0185629 0.220096 -0.15
780 -0.0960547 0.131495 -0.25 -0.0634271 0.113479 0.359403
781 -0.0262617 -0.12186 -0.25 -0.0403732 -0.132647 0.359991
782 0.113628 0.224971 -0.25 0.127716 0.272778 -0.149999
783 -0.228744 0.124867 -0.25 -0.253283 0.116973 -0.149997
784 -0.238146 0.169353 -0.25 -0.2697 0.154191 -0.149999
785 -0.068529 0.133095 -0.25 -0.0273566 0.129567 0.359992
786 -0.0147251 -0.0840206 -0.25 -0.11105 -0.100308 0.359968
787 -0.212338 0.092002 -0.25 -0.268456 0.0746758 -0.149979
788 0.194803 -0.0850745 -0.25 0.22789 -0.0817003 -0.15
789 -0.0563084 -0.183131 -0.25 -0.0252473 -0.165077 -0.149998
790 -0.0148462 0.112417 -0.25 0.0745968 0.121122 0.359984
791 -0.128085 -0.189059 -0.25 -0.129514 -0.204553 -0.149996
792 -0.191887 0.0104882 -0.25 -0.191297 -0.0300663 -0.149996
793 0.200619 -0.0263826 -0.25 0.211473 -0.06355 -0.149999
794 0.0691309 -0.0434848 -0.25 0.114843 -0.0687209 0.359899
795 -0.0838855 0.223076 -0.25 -0.0809561 0.280288 -0.149993
796 -0.161989 0.139853 -0.25 -0.166774 0.0931373 -0.149999
797 -0.148784 0.201639 -0.25 -0.130596 0.177014 -0.15
798 0.114824 -0.127528 -0.25 0.102406 -0.104961 -0.149998
799 0.0765061 0.126678 -0.25 0.0615516 0.116212 0.359994
800 -0.208175 -0.242023 -0.25 -0.258336 -0.239684 -0.149983
801 0.00977253 0.0271001 -0.25 -0.0258002 0.0363236 0.5
802 -0.0760434 0.0474343 -0.25 -0.208794 0.0148222 0.5
803 -0.130898 -0.13124 -0.25 -0.121973 -0.125495 -0.15
804 0.21236 0.0627937 -0.25 0.240143 0.0135983 -0.15
805 -0.0643713 -0.0524863 -0.25 -0.0877491 -0.110591 0.359996
806 -0.0747896 0.0575438 -0.25 -0.251291 0.014334 0.5
807 0.00845471 -0.016677 -0.25 -0.0868796 -0.130635 0.359997
808 -0.181968 -0.0409259 -0.25 -0.198794 -0.0262889 -0.149994
809 0.20694 0.137163 -0.25 0.240247 0.103872 -0.14998
810 0.165589 -0.126945 -0.25 0.124729 -0.138901 -0.149981
811 0.110239 -0.2464 -0.25 0.139545 -0.259417 -0.149998
812 -0.237092 0.211455 -0.25 -0.245068 0.171925 -0.149997
813 0.205239 0.127732 -0.25 0.167231 0.122066 -0.149989
814 -0.166073 0.0317451 -0.25 -0.129189 -0.0145448 0.359354
815 0.00440972 -0.124247 -0.25 0.119722 -0.185772 0.359987
816 0.0397223 -0.235818 -0.25 0.0354921 -0.22993 -0.149989
817 0.152853 0.213679 -0.25 0.171089 0.254756 -0.169057
818 0.0616165 -0.228045 -0.25 0.0583942 -0.272768 -0.149994
819 -0.167561 0.0239764 -0.25 -0.0976695 0.097092 0.359995
820 0.0847486 0.0180673 -0.25 0.0523104 0.00856662 -0.135577
821 0.22149 -0.240041 -0.25 0.224655 -0.276891 -0.149998
822 -0.174389 -0.0200553 -0.25 -0.16857 -0.00303123 -0.149998
823 -0.00671802 -0.106357 -0.25 0.00340261 -0.133286 0.359996
824 0.189019 -0.0497776 -0.25 0.221666 -0.0122212 -0.149994
825 -0.219194 0.104608 -0.25 -0.231846 0.0790925 -0.149985
826 0.0732772 0.141045 -0.25 0.0383285 0.141931 -0.149989
827 0.108208 0.0861849 -0.25 0.10366 0.0794236 0.359993
828 0.1025 0.063447 -0.25 0.175551 -0.12082 0.5
829 -0.0360833 0.186428 -0.25 0.0159394 0.166892 -0.149984
830 -0.154808 0.218326 -0.25 -0.157237 0.220934 -0.149977
831 -0.18782 0.134914 -0.25 -0.148233 0.120875 -0.165372
832 0.232509 0.215033 -0.25 0.242844 0.24868 -0.149986
833 0.0985931 0.0441252 -0.25 0.139387 -0.0634471 0.5
834 0.236988 0.181032 -0.25 0.230395 0.188168 -0.149996
835 -0.181898 0.0717367 -0.25 -0.19584 0.046087 -0.149987
836 -0.0509011 -0.210408 -0.25 -0.0729085 -0.186593 -0.149989
837 0.0816957 0.02471 -0.25 0.11168 0.0733472 0.359999
838 0.0195363 -0.175022 -0.25 0.0446674 -0.12762 0.35981
839 0.168353 -0.0414449 -0.25 0.181456 -0.0621885 -0.149975
840 0.0252 0.199159 -0.25 0.0596712 0.17451 -0.149999
841 -0.186837 -0.151523 -0.25 -0.195843 -0.206382 -0.149993
842 0.0902038 0.171371 -0.25 0.0478609 0.168626 -0.149996
843 0.184662 -0.0572959 -0.25 0.14102 -0.0418665 0.359995
844 -0.0151817 -0.101421 -0.25 -0.0486895 -0.091414 0.5
845 -0.120868 0.0800103 -0.25 -0.164715 0.0268334 0.359992
846 -0.133095 -0.0586878 -0.25 -0.119125 -0.0520524 0.358024
847 -0.0350754 -0.150586 -0.25 -0.117929 -0.153188 -0.149999
848 -0.0936546 -0.186482 -0.25 -0.0878658 -0.20648 -0.149992
849 0.143539 -0.106667 -0.25 0.0742644 -0.106701 0.352603
850 0.244549 0.211641 -0.25 0.260447 0.241331 -0.149997
851 0.21507 -0.0563517 -0.25 0.197319 -0.091708 -0.149991
852 -0.248768 0.0467659 -0.25 -0.26853 0.0443542 -0.15
853 0.218358 0.0207684 -0.25 0.202767 0.044266 -0.149999
854 0.121744 0.136711 -0.25 0.131967 0.00367642 0.359989
855 0.229324 -0.103056 -0.25 0.268123 -0.053991 -0.149998
856 0.0858701 -0.207513 -0.25 0.0994648 -0.254612 -0.149995
857 -0.00457908 -0.0739261 -0.25 0.0202237 -0.128486 0.354529
858 0.213858 -0.0699168 -0.25 0.256549 -0.0665278 -0.149981
859 0.118778 -0.0513236 -0.25 0.107874 -0.0725603 0.357289
860 0.078662 0.24791 -0.25 0.10535 0.259578 -0.149993
861 -0.221313 0.195567 -0.25 -0.267182 0.203236 -0.149999
862 -0.060778 -0.00638878 -0.25 -0.104166 -0.114434 0.457855
863 -0.205019 0.0955674 -0.25 -0.201762 0.091218 -0.236485
864 0.0571289 0.18852 -0.25 0.0120451 0.188055 -0.149997
865 0.238901 0.0516782 -0.25 0.234255 0.0431801 -0.149988
866 0.150161 0.203971 -0.25 0.162987 0.164744 -0.149991
867 0.245326 0.151393 -0.25 0.3322 0.154795 -0.149995
868 0.000736991 0.213685 -0.25 0.00312634 0.250264 -0.149999
869 -0.0778385 -0.127519 -0.25 -0.0319576 -0.148469 -0.149996
870 0.100396 -0.098515 -0.25 0.042305 -0.122925 0.356034
871 0.0194242 -0.0637339 -0.25 0.0490454 -0.138269 0.359988
872 -0.0560282 -0.235155 -0.25 -0.0763397 -0.191145 -0.149999
873 0.11234 -0.0921701 -0.25 0.0625731 -0.113957 0.359906
874 -0.0550717 -0.0188821 -0.25 -0.150831 -0.0734986 0.359997
875 0.106506 -0.22641 -0.25 0.132436 -0.194902 -0.149994
876 -0.0209723 0.135193 -0.25 -0.095056 0.13838 0.359996
877 0.219158 0.16825 -0.25 0.219867 0.160667 -0.149976
878 -0.121196 -0.235861 -0.25 -0.103519 -0.27416 -0.149992
879 0.013817 0.185933 -0.25 -0.041032 0.15484 -0.149996
880 0.202659 0.00271791 -0.25 0.26346 0.0204488 -0.149987
881 -0.0123888 0.10282 -0.25 0.0269971 0.127178 0.359956
882 -0.043311 -0.0170623 -0.25 -0.0348611 -0.126514 0.359999
883 0.00421317 0.207426 -0.25 0.0624201 0.218433 -0.149987
884 -0.0533776 0.176375 -0.25 -0.100633 0.211546 -0.149993
885 -0.170093 -0.202982 -0.25 -0.161715 -0.217692 -0.149996
886 -0.17214 0.0993308 -0.25 -0.135663 0.101331 -0.15
887 -0.0167156 0.0218314 -0.25 -0.0169268 0.148001 0.5
888 0.114176 -0.154376 -0.25 0.110669 -0.147831 -0.149994
889 0.179661 -0.190896 -0.25 0.165336 -0.167307 -0.149995
890 0.0767423 0.0361677 -0.25 0.150701 0.00836041 0.359973
891 -0.167305 -0.19423 -0.25 -0.170093 -0.231482 -0.149997
892 -0.0786393 -0.198148 -0.25 -0.0774761 -0.222888 -0.15
893 0.22402 0.0501649 -0.25 0.230153 0.109874 -0.149994
894 -0.184009 -0.0121633 -0.25 -0.173723 0.0177855 -0.15
895 -0.013902 -0.23135 -0.25 -0.0635319 -0.220074 -0.149989
896 0.240555 0.223709 -0.25 0.277084 0.228246 -0.149983
897 0.121471 -0.0527564 -0.25 0.138653 -0.0835774 0.359981
898 -0.0433531 -0.124316 -0.25 -0.00720386 -0.129802 0.357255
899 -0.0953305 0.153269 -0.25 -0.140883 0.186693 -0.149996
900 -0.197942 -0.0154239 -0.25 -0.189314 -0.00422832 -0.14999
901 0.200288 -0.120082 -0.25 0.195632 -0.119746 -0.149993
902 -0.166093 -0.066428 -0.25 -0.234285 -0.0958842 -0.149985
903 0.151749 0.198083 -0.25 0.145703 0.201468 -0.149999
904 0.0291964 0.0814108 -0.25 0.0697299 0.137128 0.359999
905 -0.242813 -0.144061 -0.25 -0.199167 -0.19303 -0.149999
906 -0.132421 -0.160118 -0.25 -0.136851 -0.140146 -0.149993
907 -0.0882914 0.0389393 -0.25 -0.152159 0.0403004 0.35998
908 -0.108266 -0.114272 -0.25 -0.0856353 -0.109747 -0.149981
909 -0.160896 -0.0422747 -0.25 -0.195641 -0.0744851 -0.149999
910 0.123565 0.0752023 -0.25 0.154846 0.141321 0.359997
911 -0.0236242 0.114119 -0.25 -0.0247148 0.1328 0.359992
912 0.0489115 -0.152154 -0.25 -0.00914884 -0.143571 0.359999
913 -0.188637 -0.244442 -0.25 -0.197157 -0.25955 -0.149984
914 -0.0264698 -0.0339674 -0.25 -0.005803 0.23818 0.5
915 0.158828 0.0255886 -0.25 0.139562 0.0908837 0.359981
916 0.200609 0.109115 -0.25 0.171438 0.0842032 -0.149999
917 0.155507 -0.215484 -0.25 0.189807 -0.26032 -0.149997
918 -0.207313 0.057256 -0.25 -0.201732 0.0538209 -0.149998
919 0.232598 0.0718837 -0.25 0.284469 0.0280268 -0.149991
920 -0.111333 0.239786 -0.25 -0.129455 0.210444 -0.149991
921 0.177822 0.00624542 -0.25 0.202511 0.0208454 -0.149998
922 -0.170333 -0.160469 -0.25 -0.212125 -0.247643 -0.15
923 -0.204815 -0.0285984 -0.25 -0.238042 -0.0121973 -0.149986
924 -0.0247408 -0.115711 -0.25 0.108533 -0.0855565 0.359951
925 0.179127 -0.151176 -0.25 0.117857 -0.141923 -0.149997
926 0.209491 -0.0944973 -0.25 0.204483 -0.107699 -0.149995
927 0.212944 0.00840271 -0.25 0.261562 -0.0459675 -0.149995
928 0.0033491 -0.225693 -0.25 0.0149832 -0.239951 -0.149988
929 0.0139612 0.226879 -0.25 0.0231341 0.216749 -0.149965
930 -0.00966078 -0.077211 -0.25 0.0703938 -0.126462 0.5
931 0.00246781 -0.0590521 -0.25 0.0673905 -0.18255 0.359991
932 -0.218096 -0.0920256 -0.25 -0.208151 -0.130008 -0.149999
933 -0.0245365 -0.175408 -0.25 -0.026147 -0.203061 -0.149996
934 0.21523 -0.041938 -0.25 0.272626 -0.0603773 -0.14999
935 0.146475 -0.146103 -0.25 0.124525 -0.141413 -0.149978
936 -0.0521523 0.0742978 -0.25 -0.0244949 0.127682 0.359965
937 0.110143 0.0275151 -0.25 0.113937 0.0762579 0.359998
938 0.163829 0.155327 -0.25 0.16553 0.139025 -0.149993
939 0.248917 -0.110912 -0.25 0.231776 -0.123944 -0.149984
940 -0.210384 0.178044 -0.25 -0.210399 0.178052 -0.250006
941 -0.0120878 0.249107 -0.25 -0.0160697 0.216432 -0.149996
942 -0.166454 -0.0491442 -0.25 -0.159479 -0.0791837 -0.149997
943 0.00751021 0.0868954 -0.25 -0.0760511 0.000790305 0.5
944 -0.0248375 -0.228529 -0.25 -0.0265447 -0.185404 -0.149994
945 0.0637747 0.215502 -0.25 0.0479314 0.161003 -0.149999
946 -0.0557397 -0.183758 -0.25 -0.0668903 -0.200367 -0.149996
947 -0.0935504 -0.0238353 -0.25 -0.132043 0.00289279 0.359998
948 -0.0257831 0.131913 -0.25 0.00661526 0.132195 0.359986
949 0.0507564 -0.0605527 -0.25 0.162221 -0.0794381 0.35998
950 -0.160025 -0.0527682 -0.25 -0.158424 -0.00556298 0.359999
951 0.0433445 0.0378228 -0.25 0.1753 0.00383277 0.5
952 -0.22847 -0.0965128 -0.25 -0.248069 -0.0962092 -0.149999
953 -0.184662 0.185358 -0.25 -0.196451 0.209335 -0.149992
954 -0.191185 -0.185745 -0.25 -0.174065 -0.257326 -0.149999
955 -0.175553 -0.151569 -0.25 -0.192999 -0.1321 -0.149981
956 0.242298 0.0623587 -0.25 0.245138 0.0720821 -0.149977
957 -0.152462 -0.174155 -0.25 -0.129763 -0.189137 -0.149999
958 -0.236785 0.105049 -0.25 -0.223956 0.10761 -0.149997
959 0.16274 -0.011623 -0.25 0.13 -0.000107232 0.35552
960 0.12652 -0.0234853 -0.25 0.125374 -0.0344106 0.345677
961 -0.0461213 -0.17922 -0.25 -0.0419009 -0.186095 -0.149986
962 0.0427571 0.110328 -0.25 0.0182847 0.140313 0.359988
963 0.046945 -0.233026 -0.25 0.0766071 -0.246962 -0.149998
964 -0.0077586 -0.152299 -0.25 0.0184061 -0.164738 0.35999
965 -0.0435787 0.0822165 -0.25 -0.142964 0.0819525 0.359997
966 0.0449332 0.249766 -0.25 0.0780417 0.241996 -0.149997
967 -0.129961 0.0664629 -0.25 -0.129171 0.0146684 0.356141
968 -0.096747 -0.0646227 -0.25 -0.236854 -0.0752532 0.359972
969 0.00182134 -0.0379324 -0.25 -0.0802764 -0.161239 0.5
970 -0.00036802 0.0762678 -0.25 -0.187228 0.0131017 0.5
971 0.0604986 -0.00806975 -0.25 0.0471968 0.0812619 0.5
972 -0.111373 0.158037 -0.25 -0.132554 0.168152 -0.149999
973 0.0677748 -0.0981589 -0.25 0.0381388 -0.192161 0.5
974 0.0130856 -0.0194852 -0.25 0.0326204 -0.141162 0.359999
975 0.140218 -0.110394 -0.25 0.124467 -0.0900124 -0.149999
976 0.207029 -0.155903 -0.25 0.238167 -0.132246 -0.149999
977 -0.0396141 -0.000213365 -0.25 -0.0836248 0.0124128 0.5
978 0.204425 -0.242669 -0.25 0.290433 -0.258517 -0.149979
979 0.0167606 -0.0533336 -0.25 0.0499409 -0.0480588 0.5
980 -0.144968 0.223182 -0.25 -0.14402 0.208263 -0.149998
981 -0.221117 0.149966 -0.25 -0.215228 0.15583 -0.149997
982 0.222948 -0.101078 -0.25 0.248754 -0.0856903 -0.149975
983 -0.0335715 -0.123799 -0.25 0.133701 -0.303037 0.5
984 0.0842996 0.21825 -0.25 0.11802 0.244587 -0.149993
985 0.0882684 -0.166068 -0.25 0.106635 -0.158543 -0.149998
986 0.0445177 -0.101233 -0.25 0.0175137 -0.115978 0.5
987 0.0758619 0.183144 -0.25 0.0401539 0.138713 -0.14995
988 -0.193196 -0.106363 -0.25 -0.155125 -0.116724 -0.149994
989 -0.165015 0.0698895 -0.25 -0.16675 0.0934136 -0.149994
990 0.124152 0.225203 -0.25 0.091622 0.247319 -0.149995
991 0.209495 0.081181 -0.25 0.194929 0.115669 -0.149974
992 -0.1807 -0.0801189 -0.25 -0.232133 -0.0801191 -0.149985
993 -0.169032 -0.226275 -0.25 -0.177438 -0.231997 -0.149998
994 -0.072788 0.0977283 -0.25 0.0169293 0.128899 0.3595
995 -0.0296084 0.0322444 -0.25 -0.158538 0.00552054 0.359979
996 0.0709102 -0.000725445 -0.25 -0.0164999 0.0753351 0.5
997 -0.0677899 0.043858 -0.25 -0.142917 0.0146239 0.359992
998 0.148197 0.148639 -0.25 0.16555 0.16562 -0.149999
999 0.170059 -0.0175035 -0.25 0.122162 -0.0466399 0.359971
1000 0.116888 0.00832716 -0.25 0.0842236 0.235343 0.5
1001 0.0664281 -0.0885939 -0.25 0.0570274 -0.116898 0.356148
1002 0.157094 -0.10771 -0.25 0.162117 -0.110361 -0.149986
1003 -0.15545 0.213898 -0.25 -0.130463 0.240726 -0.149997
1004 0.0359266 -0.0704643 -0.25 0.119145 -0.00167607 0.5
1005 0.0337876 -0.0899218 -0.25 -0.0425524 -0.28545 0.359915
1006 -0.0952609 -0.00671733 -0.25 -0.0968524 -0.0506656 0.5
1007 0.241259 -0.0259607 -0.25 0.249684 -0.0454963 -0.149998
1008 0.163164 -0.177773 -0.25 0.176217 -0.186666 -0.232148
1009 -0.00223555 -0.159624 -0.25 -0.0327399 -0.12581 0.359237
1010 0.169955 0.218156 -0.25 0.182612 0.217186 -0.14998
1011 0.12262 -0.00913466 -0.25 0.12811 0.0222177 0.359999
1012 -0.0325694 -0.19517 -0.25 0.000263944 -0.183287 -0.149998
1013 -0.215277 -0.134373 -0.25 -0.196642 -0.175156 -0.149999
1014 0.203469 0.204782 -0.25 0.184442 0.229783 -0.149979
1015 0.098124 0.0703572 -0.25 0.10641 0.00528732 0.5
1016 -0.0368908 -0.085448 -0.25 -0.148947 -0.0633104 0.5
1017 0.231763 -0.129797 -0.25 0.188387 -0.146445 -0.149989
1018 0.056842 -0.173686 -0.25 0.095593 -0.213077 -0.14999
1019 -0.165899 -0.157231 -0.25 -0.122974 -0.172121 -0.149997
1020 0.00584936 0.117889 -0.25 0.0406367 0.130503 0.359997
1021 0.00284679 0.160588 -0.25 0.00308042 0.210824 -0.149999
1022 -0.138828 -0.00589403 -0.25 -0.130679 0.00676495 0.359995
1023 -0.115372 -0.225665 -0.25 -0.0894296 -0.176673 -0.149999
1024 0.0663328 0.132392 -0.25 0.0320509 0.129379 0.359997
1025 -0.135289 -0.0137121 -0.25 -0.141102 -0.0355438 0.359994
1026 0.100548 0.237331 -0.25 0.145373 0.256041 -0.149985
1027 0.227153 -0.182021 -0.25 0.185036 -0.193942 -0.15
1028 -0.207838 -0.238123 -0.25 -0.176581 -0.233612 -0.149995
1029 -0.0663937 0.24563 -0.25 -0.0478625 0.257992 -0.15
1030 0.216659 -0.21827 -0.25 0.237302 -0.22779 -0.243509
1031 0.0659875 -0.0702322 -0.25 0.112367 -0.0746085 0.359999
1032 -0.0537177 0.0477508 -0.25 -0.137504 0.03481 0.359993
1033 0.0499712 -0.246876 -0.25 0.0829498 -0.296464 -0.149995
1034 0.124065 0.134073 -0.25 0.0883709 0.119149 0.359991
1035 -0.154107 -0.120086 -0.25 -0.0950019 -0.129331 -0.149999
1036 0.00196149 0.0987397 -0.25 0.00461189 0.105812 -0.230246
1037 -0.209498 0.113133 -0.25 -0.205159 0.0985826 -0.149992
1038 -0.157154 -0.0748699 -0.25 -0.110742 -0.035808 0.5
1039 0.137468 0.159178 -0.25 0.117138 0.13245 -0.15
1040 -0.192478 -0.24782 -0.25 -0.154994 -0.318297 -0.149966
1041 -0.104534 0.15807 -0.25 -0.0971541 0.170966 -0.149983
1042 0.239511 -0.12738 -0.25 0.268131 -0.128064 -0.149964
1043 0.226049 -0.218328 -0.25 0.186064 -0.250268 -0.149981
1044 -0.115504 -0.0903443 -0.25 -0.11478 -0.0610572 0.358017
1045 -0.222697 -0.148845 -0.25 -0.261494 -0.107552 -0.149993
1046 -0.0586141 0.0932903 -0.25 -0.0406634 0.123493 0.357911
1047 0.0309227 0.137668 -0.25 0.0354309 0.171795 -0.149993
1048 -0.108959 -0.169106 -0.25 -0.0957949 -0.209595 -0.149987
1049 0.140793 -0.234894 -0.25 0.139487 -0.255669 -0.149998
1050 0.214966 0.236685 -0.25 0.304109 0.239574 -0.149992
1051 -0.104981 -0.0330721 -0.25 -0.119726 -0.0506534 0.357079
1052 0.0854252 -0.0644782 -0.25 0.11473 -0.0963328 0.359999
1053 -0.169939 0.178271 -0.25 -0.199454 0.180362 -0.149999
1054 0.110652 0.217529 -0.25 0.092616 0.184688 -0.149997
1055 0.0874493 0.168174 -0.25 0.0631184 0.194361 -0.149989
1056 0.219709 0.232916 -0.25 0.212747 0.275162 -0.149994
1057 0.0762447 0.20922 -0.25 0.0781267 0.251131 -0.149988
1058 -0.144465 0.052294 -0.25 -0.12286 0.0524776 0.5
1059 0.240892 -0.00996839 -0.25 0.284811 0.00985953 -0.149987
1060 0.21195 -0.231805 -0.25 0.211395 -0.260466 -0.149994
1061 0.0911865 -0.0966644 -0.25 0.0579606 -0.116419 0.359997
1062 0.111485 -0.127891 -0.25 0.0782299 -0.103827 0.34701
1063 -0.208996 -0.247473 -0.25 -0.164734 -0.272276 -0.149993
1064 -0.0469971 0.181796 -0.25 -0.0304666 0.164824 -0.149986
1065 -0.232368 -0.0820307 -0.25 -0.216168 -0.0584077 -0.149993
1066 0.168482 -0.0873483 -0.25 0.163146 -0.05564 -0.149989
1067 0.134897 0.00390704 -0.25 0.161058 0.107672 0.359976
1068 0.0981735 0.214958 -0.25 0.0471136 0.250668 -0.149972
1069 -0.0678221 -0.0411746 -0.25 -0.216411 -0.00474324 0.5
1070 0.182488 -0.230373 -0.25 0.16503 -0.258483 -0.149987
1071 -0.123 0.152197 -0.25 -0.148074 0.140219 -0.149993
1072 -0.247457 0.203244 -0.25 -0.260472 0.183782 -0.149996
1073 0.111417 -0.141922 -0.25 0.0481956 -0.12709 -0.149895
1074 0.00553826 0.102309 -0.25 0.0436822 0.122471 0.359998
1075 0.0981099 -0.0325121 -0.25 0.225068 -0.0599887 0.5
1076 0.120504 -0.0607036 -0.25 0.0345973 -0.207316 0.359999
1077 0.120824 -0.0180105 -0.25 0.123051 0.041966 0.359987
1078 0.0614055 0.161827 -0.25 0.0582568 0.168427 -0.149979
1079 -0.0154839 -0.235592 -0.25 -0.0388235 -0.27596 -0.149998
1080 0.0936238 0.00214824 -0.25 0.265669 -0.0105996 0.5
1081 -0.0676222 0.0121056 -0.25 -0.129362 0.0207906 0.359997
1082 0.1648 -0.182725 -0.25 0.15014 -0.0989032 -0.149989
1083 -0.233987 0.0129734 -0.25 -0.177837 0.057559 -0.149993
1084 -0.217767 -0.0518094 -0.25 -0.24095 -0.102943 -0.149999
1085 0.221799 0.214721 -0.25 0.20187 0.214276 -0.149953
1086 -0.0321822 -0.151202 -0.25 0.00268652 -0.198825 -0.149991
1087 0.116917 -0.0296392 -0.25 0.169808 -0.0027119 0.359978
1088 -0.197957 -0.0216661 -0.25 -0.21939 0.00128106 -0.149998
1089 0.0784391 0.057581 -0.25 0.0834563 0.139137 0.359993
1090 -0.169357 -0.073451 -0.25 -0.183284 -0.084272 -0.149946
1091 -0.224931 0.201147 -0.25 -0.22243 0.261853 -0.149992
1092 0.115845 0.145892 -0.25 0.115506 0.159776 -0.149984
1093 -0.0668636 -0.072749 -0.25 -0.116077 -0.0585468 0.359412
1094 0.0577198 0.167652 -0.25 0.0270271 0.194847 -0.149975
1095 -0.0583406 -0.0986564 -0.25 0.00165972 -0.131845 0.359999
1096 -0.0801993 0.124037 -0.25 -0.0570542 0.141848 -0.14999
1097 0.163449 -0.165399 -0.25 0.139532 -0.16373 -0.149996
1098 0.191312 0.179462 -0.25 0.202412 0.165759 -0.149999
1099 0.0975741 0.223545 -0.25 0.176802 0.238047 -0.14999
1100 -0.122348 0.069373 -0.25 -0.117313 0.0665818 -0.243584
1101 0.188266 0.0954703 -0.25 0.177577 0.0875252 -0.149989
1102 0.168171 0.0551831 -0.25 0.105661 0.0761705 0.359933
1103 -0.184169 0.220214 -0.25 -0.216538 0.210632 -0.15
1104 -0.216483 0.14427 -0.25 -0.202017 0.151297 -0.149995
1105 0.0277951 -0.13584 -0.25 0.00411245 -0.155542 0.359995
1106 -0.179181 0.052864 -0.25 -0.210973 0.0960248 -0.149996
1107 -0.184693 0.186665 -0.25 -0.145794 0.181228 -0.149999
1108 -0.0512436 -0.00155694 -0.25 -0.000784283 0.0371855 0.5
1109 -0.136085 -0.243524 -0.25 -0.14223 -0.21425 -0.149992
1110 -0.0839045 0.0555749 -0.25 -0.0642832 0.0826539 0.5
1111 -0.0921803 0.0858963 -0.25 -0.0962603 0.0928954 0.359961
1112 -0.0703879 -0.178731 -0.25 -0.122545 -0.150149 -0.149993
1113 0.170497 -0.129076 -0.25 0.242605 -0.0886392 -0.149979
1114 -0.249269 0.018071 -0.25 -0.230628 0.0477052 -0.149999
1115 -0.155531 -0.121617 -0.25 -0.198457 -0.112857 -0.149999
1116 -0.162556 -0.217265 -0.25 -0.177716 -0.197318 -0.149996
1117 0.223854 -0.244385 -0.25 0.194619 -0.27845 -0.149999
1118 0.0879182 -0.210315 -0.25 0.113766 -0.173194 -0.149982
1119 0.225829 0.121435 -0.25 0.263423 0.183958 -0.159801
1120 0.183955 0.00362455 -0.25 0.155089 -0.045124 -0.149975
1121 0.235595 -0.245226 -0.25 0.229266 -0.212791 -0.149988
1122 -0.193511 -0.199099 -0.25 -0.229427 -0.202054 -0.149997
1123 0.191438 0.00524488 -0.25 0.201015 -0.0107841 -0.149992
1124 0.0493445 -0.194646 -0.25 0.0291083 -0.129986 0.359999
1125 0.0117211 0.21544 -0.25 0.0377776 0.222447 -0.14999
1126 0.110929 0.169541 -0.25 0.121364 0.192827 -0.149961
1127 0.0513363 -0.209459 -0.25 0.0694429 -0.148335 -0.149991
1128 0.24081 -0.0281667 -0.25 0.262525 -0.0179116 -0.149999
1129 -0.088535 0.241541 -0.25 -0.087445 0.261913 -0.14999
1130 0.239904 0.00593442 -0.25 0.235513 0.0104631 -0.219096
1131 -0.130076 -0.172652 -0.25 -0.140929 -0.14295 -0.14998
1132 0.0386696 -0.156223 -0.25 0.0491178 -0.132027 0.359999
1133 -0.167036 -0.123412 -0.25 -0.169313 -0.191081 -0.14999
1134 -0.116538 -0.191207 -0.25 -0.129963 -0.203709 -0.149986
1135 0.248023 -0.182583 -0.25 0.271792 -0.24577 -0.149999
1136 0.0624176 0.233618 -0.25 0.0908211 0.2392 -0.149989
1137 -0.17781 0.118906 -0.25 -0.176248 0.107743 -0.149996
1138 -0.215481 -0.236371 -0.25 -0.206879 -0.248422 -0.149986
1139 -0.125849 0.0838638 -0.25 -0.0951456 0.0934028 -0.149998
1140 -0.181018 0.135872 -0.25 -0.171537 0.126586 -0.149988
1141 0.0493039 0.179911 -0.25 0.0692367 0.224581 -0.149997
1142 0.0554129 -0.14936 -0.25 0.0494051 -0.161728 -0.149988
1143 0.220452 0.0462226 -0.25 0.203502 0.0366219 -0.149998
1144 0.0724735 -0.118083 -0.25 0.133707 -0.0309437 0.359996
1145 0.0377632 0.0623778 -0.25 0.0922449 0.141285 0.5
1146 0.137851 0.157687 -0.25 0.141638 0.151064 -0.149992
1147 0.139726 -0.073479 -0.25 0.195529 -0.0586226 -0.149991
1148 -0.248535 0.22269 -0.25 -0.249833 0.237996 -0.15
1149 0.0531088 -0.115074 -0.25 0.0245248 -0.127673 0.359999
1150 -0.218517 0.0511317 -0.25 -0.272075 0.00911896 -0.149983
1151 -0.0476569 0.0939003 -0.25 -0.13579 0.150158 0.359994
1152 0.0347495 0.0245334 -0.25 0.117195 0.0659688 0.359996
1153 -0.0371935 0.0692688 -0.25 -0.0881587 0.188726 0.396484
1154 0.0381621 0.0869575 -0.25 -0.0139348 0.12962 0.359986
1155 -0.0968674 0.107145 -0.25 -0.108814 0.0726776 0.359997
1156 -0.0271704 0.202436 -0.25 -0.0163838 0.1931 -0.149992
1157 0.0370557 -0.221758 -0.25 -0.0200231 -0.192839 -0.149992
1158 -0.196923 0.00750771 -0.25 -0.152552 0.0290469 -0.149997
1159 0.0744651 0.12555 -0.25 0.0108377 0.129549 0.359561
1160 0.139425 -0.137772 -0.25 0.167945 -0.0992313 -0.149991
1161 -0.062072 0.0272762 -0.25 -0.0972357 0.0341469 0.5
1162 -0.230085 -0.172346 -0.25 -0.271023 -0.150501 -0.149995
1163 0.203797 -0.22862 -0.25 0.228269 -0.226945 -0.149997
